epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,201.277,0.92213,0.81212,1.11349,0.82263,0.74739,0.84012,0.5842,0.9295,0.81852,1.15967,0.00127136,0.00127136,0.00127136
186,202.293,0.98021,0.8638,1.1654,0.80696,0.70134,0.80493,0.56859,0.93157,0.88292,1.15977,0.0012674,0.0012674,0.0012674
187,203.335,0.94581,0.87786,1.17108,0.78891,0.78146,0.83004,0.57356,0.93728,0.82136,1.17282,0.00126344,0.00126344,0.00126344
188,204.372,0.98494,0.86069,1.16094,0.85362,0.75717,0.85563,0.60806,0.89485,0.81155,1.15497,0.00125948,0.00125948,0.00125948
189,205.546,0.93926,0.86133,1.15244,0.81986,0.74348,0.84267,0.59281,0.90042,0.80865,1.15774,0.00125552,0.00125552,0.00125552
190,206.575,0.98657,0.89901,1.18618,0.80333,0.74834,0.84138,0.58794,0.89581,0.82456,1.15331,0.00125156,0.00125156,0.00125156
191,207.615,0.90423,0.84129,1.14763,0.83919,0.73728,0.85769,0.61206,0.88695,0.78869,1.13202,0.0012476,0.0012476,0.0012476
192,208.651,0.86944,0.78591,1.1269,0.82437,0.7253,0.84263,0.5948,0.90009,0.81665,1.13052,0.00124364,0.00124364,0.00124364
193,209.67,0.94819,0.80936,1.12458,0.83451,0.70419,0.84468,0.59863,0.87248,0.80227,1.14809,0.00123968,0.00123968,0.00123968
194,210.682,0.91274,0.82112,1.1227,0.76624,0.73809,0.81001,0.56945,0.86957,0.84105,1.13801,0.00123572,0.00123572,0.00123572
195,211.72,0.90865,0.77122,1.10934,0.82904,0.75938,0.83884,0.59334,0.92149,0.83322,1.16698,0.00123176,0.00123176,0.00123176
196,212.756,0.90609,0.79249,1.11871,0.83504,0.78221,0.85843,0.62071,0.86486,0.80481,1.15886,0.0012278,0.0012278,0.0012278
197,213.803,0.84931,0.77109,1.09596,0.83818,0.75276,0.85246,0.59581,0.89897,0.79707,1.16338,0.00122384,0.00122384,0.00122384
198,214.845,0.91717,0.80064,1.11922,0.82753,0.75204,0.84281,0.59489,0.88964,0.78389,1.16523,0.00121988,0.00121988,0.00121988
199,215.895,0.91682,0.81028,1.13399,0.81162,0.79892,0.8737,0.62194,0.90242,0.77409,1.17916,0.00121592,0.00121592,0.00121592
200,216.971,0.92176,0.82528,1.13578,0.83562,0.74062,0.84898,0.59261,0.9705,0.82617,1.17644,0.00121196,0.00121196,0.00121196
201,217.991,0.90247,0.78015,1.12817,0.82916,0.73731,0.8453,0.60996,0.91321,0.81498,1.16978,0.001208,0.001208,0.001208
202,219.049,0.94873,0.82537,1.12917,0.81246,0.78366,0.85403,0.6127,0.8554,0.8145,1.14029,0.00120404,0.00120404,0.00120404
203,220.091,0.89969,0.80779,1.12396,0.80539,0.8131,0.85357,0.60309,0.89405,0.81543,1.14345,0.00120008,0.00120008,0.00120008
204,221.118,0.93536,0.83003,1.15192,0.80937,0.76159,0.84799,0.61099,0.88859,0.79956,1.14553,0.00119612,0.00119612,0.00119612
205,222.123,0.87688,0.81198,1.11696,0.82997,0.74354,0.83805,0.59991,0.89598,0.80416,1.16753,0.00119216,0.00119216,0.00119216
206,223.158,0.8869,0.75919,1.10038,0.84898,0.74393,0.84041,0.59688,0.88526,0.80698,1.16565,0.0011882,0.0011882,0.0011882
207,224.335,0.92703,0.83829,1.15285,0.83444,0.7677,0.86205,0.62787,0.87611,0.75978,1.17232,0.00118424,0.00118424,0.00118424
208,225.41,0.91641,0.83112,1.13596,0.80187,0.81015,0.85819,0.62094,0.88257,0.74144,1.16985,0.00118028,0.00118028,0.00118028
209,226.431,0.91481,0.83003,1.12884,0.77265,0.81015,0.84895,0.61851,0.87019,0.77051,1.16656,0.00117632,0.00117632,0.00117632
210,227.464,0.88757,0.80177,1.11341,0.78765,0.81063,0.85476,0.60912,0.9346,0.84119,1.20677,0.00117236,0.00117236,0.00117236
211,228.502,0.91772,0.80107,1.13123,0.80601,0.80132,0.86481,0.60677,0.91593,0.83709,1.19986,0.0011684,0.0011684,0.0011684
212,229.542,0.99604,0.87052,1.18741,0.82915,0.79276,0.86517,0.61488,0.8907,0.77755,1.17189,0.00116444,0.00116444,0.00116444
213,230.55,0.83301,0.75499,1.0876,0.84358,0.75005,0.86475,0.62402,0.90917,0.79026,1.17889,0.00116048,0.00116048,0.00116048
214,231.581,0.85854,0.75073,1.1027,0.84153,0.75938,0.86292,0.62835,0.86917,0.77701,1.1421,0.00115652,0.00115652,0.00115652
215,232.66,0.88946,0.73905,1.12164,0.81273,0.76821,0.8528,0.60454,0.87354,0.81656,1.18038,0.00115256,0.00115256,0.00115256
216,233.687,0.8848,0.78359,1.14235,0.80014,0.77263,0.84081,0.59439,0.92047,0.84589,1.19258,0.0011486,0.0011486,0.0011486
217,234.724,0.93545,0.81856,1.14559,0.83081,0.74796,0.84558,0.5977,0.8837,0.80807,1.12381,0.00114464,0.00114464,0.00114464
218,235.738,0.90017,0.83037,1.14836,0.82502,0.78587,0.86056,0.6072,0.89368,0.76058,1.1129,0.00114068,0.00114068,0.00114068
219,236.771,0.84112,0.7311,1.07996,0.854,0.77263,0.86659,0.61748,0.85474,0.75388,1.11308,0.00113672,0.00113672,0.00113672
220,237.806,0.86963,0.75305,1.10459,0.82996,0.78366,0.86689,0.627,0.86134,0.72278,1.13678,0.00113276,0.00113276,0.00113276
221,238.808,0.85547,0.69624,1.10278,0.84066,0.78033,0.87147,0.62516,0.86143,0.72621,1.13344,0.0011288,0.0011288,0.0011288
222,239.857,0.92182,0.76958,1.13688,0.86872,0.76159,0.86665,0.62403,0.86472,0.76011,1.1405,0.00112484,0.00112484,0.00112484
223,240.889,0.90205,0.77987,1.14066,0.85801,0.76033,0.85723,0.61312,0.85025,0.76278,1.12112,0.00112088,0.00112088,0.00112088
224,241.925,0.89396,0.78245,1.10127,0.84936,0.76821,0.86841,0.62027,0.82094,0.76085,1.10213,0.00111692,0.00111692,0.00111692
225,242.953,0.91176,0.77057,1.11633,0.83712,0.77704,0.8685,0.61527,0.8788,0.78354,1.15322,0.00111296,0.00111296,0.00111296
226,243.978,0.85839,0.75602,1.11136,0.86213,0.74172,0.86438,0.60253,0.89074,0.78812,1.15035,0.001109,0.001109,0.001109
227,245.014,0.88574,0.77725,1.10945,0.87718,0.77483,0.87382,0.62379,0.90009,0.78861,1.15434,0.00110504,0.00110504,0.00110504
228,246.225,0.92127,0.80348,1.13172,0.8405,0.77263,0.86021,0.61609,0.86239,0.84017,1.13451,0.00110108,0.00110108,0.00110108
229,247.242,0.93577,0.78905,1.11882,0.8047,0.81236,0.86691,0.62142,0.8579,0.80561,1.12956,0.00109712,0.00109712,0.00109712
230,248.285,0.88144,0.76325,1.10294,0.80521,0.803,0.85662,0.60949,0.90957,0.7776,1.15875,0.00109316,0.00109316,0.00109316
231,249.305,0.86113,0.76104,1.12192,0.8349,0.76821,0.84666,0.60709,0.92877,0.76753,1.15462,0.0010892,0.0010892,0.0010892
232,250.327,0.83811,0.72973,1.09248,0.80729,0.7768,0.8453,0.6099,0.90211,0.76666,1.16782,0.00108524,0.00108524,0.00108524
233,251.353,0.89485,0.71849,1.09564,0.83148,0.72973,0.83495,0.61124,0.89419,0.79687,1.17086,0.00108128,0.00108128,0.00108128
234,252.369,0.86112,0.73671,1.08668,0.82248,0.73642,0.83676,0.59492,0.92179,0.79662,1.16411,0.00107732,0.00107732,0.00107732
235,253.41,0.86665,0.74931,1.10923,0.81606,0.75717,0.83908,0.58764,0.88275,0.83463,1.14436,0.00107336,0.00107336,0.00107336
236,254.443,0.88701,0.77853,1.1096,0.82344,0.77217,0.85033,0.59803,0.85272,0.80399,1.12147,0.0010694,0.0010694,0.0010694
237,255.437,0.82655,0.73229,1.08736,0.83661,0.74834,0.85425,0.60006,0.86145,0.77636,1.10696,0.00106544,0.00106544,0.00106544
238,256.473,0.85529,0.74227,1.09637,0.86916,0.75717,0.86677,0.62029,0.85804,0.73872,1.10747,0.00106148,0.00106148,0.00106148
239,257.508,0.89181,0.74306,1.12771,0.88339,0.74172,0.86118,0.61379,0.8479,0.72619,1.10482,0.00105752,0.00105752,0.00105752
240,258.534,0.90599,0.7557,1.12604,0.84492,0.73289,0.83317,0.60068,0.85502,0.76048,1.12915,0.00105356,0.00105356,0.00105356
241,259.551,0.83942,0.73672,1.09404,0.82279,0.74821,0.83489,0.5965,0.86552,0.77423,1.13202,0.0010496,0.0010496,0.0010496
242,260.617,0.8779,0.74756,1.09519,0.84366,0.72185,0.84674,0.60257,0.87029,0.76904,1.13204,0.00104564,0.00104564,0.00104564
243,261.656,0.84395,0.70997,1.07785,0.82424,0.74537,0.83881,0.61206,0.84268,0.79293,1.13032,0.00104168,0.00104168,0.00104168
244,262.806,0.89406,0.77415,1.12517,0.81093,0.74614,0.83226,0.59815,0.87545,0.79744,1.1442,0.00103772,0.00103772,0.00103772
245,263.829,0.8557,0.76639,1.12145,0.78727,0.79029,0.84053,0.59448,0.9382,0.77859,1.18769,0.00103376,0.00103376,0.00103376
246,264.854,0.83886,0.70648,1.08697,0.7928,0.80243,0.8586,0.59868,0.90806,0.79989,1.16495,0.0010298,0.0010298,0.0010298
247,265.887,0.84605,0.69808,1.06604,0.86624,0.75938,0.85769,0.60431,0.88772,0.78497,1.15043,0.00102584,0.00102584,0.00102584
248,266.918,0.91849,0.77924,1.10881,0.87459,0.71302,0.84505,0.58918,0.93393,0.80036,1.16849,0.00102188,0.00102188,0.00102188
249,267.94,0.86898,0.75694,1.08952,0.80022,0.74834,0.83146,0.58351,0.92474,0.81502,1.17458,0.00101792,0.00101792,0.00101792
250,268.984,0.8802,0.74827,1.10213,0.82988,0.75497,0.84203,0.59548,0.89647,0.82402,1.16382,0.00101396,0.00101396,0.00101396
251,270.013,0.91046,0.7569,1.14017,0.80016,0.76016,0.82723,0.58881,0.89844,0.8427,1.15946,0.00101,0.00101,0.00101
252,271.03,0.91064,0.78078,1.1197,0.80395,0.75055,0.82903,0.58905,0.90291,0.82461,1.16841,0.00100604,0.00100604,0.00100604
253,272.047,0.75696,0.66851,1.04077,0.84375,0.75938,0.85173,0.60758,0.87301,0.77264,1.14785,0.00100208,0.00100208,0.00100208
254,273.076,0.83242,0.71182,1.08171,0.85262,0.75497,0.85378,0.61313,0.86931,0.74773,1.11639,0.00099812,0.00099812,0.00099812
255,274.085,0.89174,0.71526,1.1066,0.86333,0.78089,0.87377,0.63937,0.82299,0.72594,1.09392,0.00099416,0.00099416,0.00099416
256,275.166,0.89831,0.73706,1.11921,0.87959,0.77404,0.8787,0.64175,0.81539,0.71534,1.08433,0.0009902,0.0009902,0.0009902
257,276.22,0.86883,0.76887,1.10694,0.87363,0.75938,0.86087,0.62091,0.88163,0.74813,1.10944,0.00098624,0.00098624,0.00098624
258,277.248,0.8443,0.75253,1.09696,0.88704,0.73731,0.84866,0.62059,0.83554,0.73579,1.10165,0.00098228,0.00098228,0.00098228
259,278.279,0.81642,0.68398,1.07,0.84838,0.75345,0.83735,0.62413,0.8096,0.74445,1.0981,0.00097832,0.00097832,0.00097832
260,279.304,0.88238,0.72975,1.08617,0.85719,0.74614,0.84829,0.60679,0.83098,0.73786,1.09382,0.00097436,0.00097436,0.00097436
261,280.303,0.83126,0.72028,1.09009,0.86015,0.74673,0.85013,0.60461,0.88285,0.74472,1.135,0.0009704,0.0009704,0.0009704
262,281.541,0.86928,0.71032,1.08691,0.79352,0.78048,0.85501,0.60708,0.86817,0.7691,1.14313,0.00096644,0.00096644,0.00096644
263,282.576,0.83116,0.70787,1.07731,0.84811,0.77652,0.86273,0.61832,0.84611,0.72893,1.1393,0.00096248,0.00096248,0.00096248
264,283.601,0.81384,0.71,1.08666,0.85351,0.766,0.86086,0.61629,0.86976,0.73917,1.1403,0.00095852,0.00095852,0.00095852
265,284.617,0.81147,0.71182,1.08675,0.87244,0.77002,0.86252,0.6159,0.87322,0.73796,1.12811,0.00095456,0.00095456,0.00095456
266,285.642,0.83159,0.70479,1.09291,0.8701,0.76821,0.86434,0.6207,0.87133,0.74417,1.15526,0.0009506,0.0009506,0.0009506
267,286.683,0.78871,0.66261,1.05797,0.85068,0.77483,0.85915,0.62331,0.87376,0.75516,1.14616,0.00094664,0.00094664,0.00094664
268,287.708,0.86593,0.75343,1.10025,0.85626,0.74614,0.85566,0.60875,0.92826,0.79662,1.16714,0.00094268,0.00094268,0.00094268
269,288.724,0.80217,0.71854,1.07032,0.84224,0.74247,0.8513,0.6069,0.90243,0.80027,1.16273,0.00093872,0.00093872,0.00093872
270,289.764,0.86206,0.74629,1.09184,0.82251,0.75276,0.84357,0.59995,0.88211,0.81107,1.17416,0.00093476,0.00093476,0.00093476
271,290.802,0.82042,0.7104,1.08325,0.80682,0.74393,0.83487,0.58838,0.9078,0.78941,1.17643,0.0009308,0.0009308,0.0009308
272,291.852,0.88264,0.73543,1.11045,0.79603,0.76675,0.83457,0.5873,0.88319,0.79218,1.16904,0.00092684,0.00092684,0.00092684
273,292.863,0.84357,0.71537,1.09675,0.78851,0.75938,0.83418,0.58956,0.86694,0.78901,1.16761,0.00092288,0.00092288,0.00092288
274,293.902,0.91409,0.80235,1.14834,0.80888,0.77042,0.84469,0.58938,0.89765,0.77321,1.18689,0.00091892,0.00091892,0.00091892
275,294.94,0.80396,0.67127,1.06898,0.81728,0.7947,0.86209,0.60061,0.87154,0.77857,1.1694,0.00091496,0.00091496,0.00091496
276,295.977,0.8588,0.735,1.08679,0.8335,0.74834,0.85216,0.59253,0.86056,0.77762,1.16484,0.000911,0.000911,0.000911
277,296.986,0.78735,0.68367,1.06384,0.84419,0.74614,0.85964,0.61007,0.85575,0.73174,1.15534,0.00090704,0.00090704,0.00090704
278,298.032,0.82192,0.72793,1.06757,0.80751,0.7947,0.85817,0.60871,0.87857,0.73821,1.15876,0.00090308,0.00090308,0.00090308
279,299.063,0.77355,0.66323,1.05884,0.80387,0.80353,0.85927,0.60058,0.89431,0.82503,1.1787,0.00089912,0.00089912,0.00089912
280,300.112,0.8459,0.68553,1.06885,0.83092,0.79912,0.8553,0.60588,0.89171,0.76142,1.16175,0.00089516,0.00089516,0.00089516
281,301.12,0.80226,0.69086,1.06477,0.84514,0.75276,0.85179,0.6184,0.86774,0.74093,1.13982,0.0008912,0.0008912,0.0008912
282,302.307,0.83527,0.70256,1.08502,0.83641,0.74494,0.85761,0.62401,0.86783,0.7548,1.14422,0.00088724,0.00088724,0.00088724
283,303.353,0.87128,0.74506,1.09559,0.76566,0.79029,0.85673,0.60903,0.88425,0.80784,1.16503,0.00088328,0.00088328,0.00088328
284,304.382,0.80859,0.70856,1.06952,0.7946,0.77714,0.84797,0.59354,0.88284,0.76266,1.16581,0.00087932,0.00087932,0.00087932
285,305.401,0.84366,0.72014,1.07135,0.83604,0.76159,0.85466,0.59767,0.88362,0.75139,1.17188,0.00087536,0.00087536,0.00087536
286,306.442,0.80359,0.68705,1.08192,0.84211,0.77705,0.86678,0.6239,0.86585,0.73508,1.1536,0.0008714,0.0008714,0.0008714
287,307.468,0.77741,0.67522,1.06445,0.84385,0.76821,0.86782,0.62922,0.86511,0.74546,1.17371,0.00086744,0.00086744,0.00086744
288,308.511,0.83234,0.6989,1.06997,0.85084,0.75554,0.86325,0.6212,0.89252,0.75873,1.18656,0.00086348,0.00086348,0.00086348
289,309.524,0.80644,0.69221,1.05888,0.85628,0.74172,0.85922,0.61183,0.90456,0.74914,1.1732,0.00085952,0.00085952,0.00085952
290,310.561,0.86097,0.72554,1.08738,0.85078,0.75515,0.87134,0.62459,0.86917,0.73295,1.16156,0.00085556,0.00085556,0.00085556
291,311.583,0.80312,0.67325,1.06388,0.85987,0.7638,0.88089,0.63508,0.85188,0.72154,1.15384,0.0008516,0.0008516,0.0008516
292,312.613,0.81221,0.71606,1.08975,0.87219,0.74172,0.88937,0.64649,0.83339,0.72295,1.12781,0.00084764,0.00084764,0.00084764
293,313.662,0.80417,0.64153,1.04255,0.84462,0.77704,0.8824,0.64969,0.82313,0.72482,1.13007,0.00084368,0.00084368,0.00084368
294,314.735,0.83071,0.69219,1.08551,0.80995,0.7638,0.86584,0.63534,0.81234,0.71385,1.11596,0.00083972,0.00083972,0.00083972
295,315.771,0.76954,0.62419,1.02634,0.88172,0.70758,0.85949,0.62471,0.82626,0.7372,1.11957,0.00083576,0.00083576,0.00083576
296,316.809,0.77275,0.63647,1.06626,0.8615,0.70032,0.83834,0.61734,0.83151,0.74514,1.12082,0.0008318,0.0008318,0.0008318
297,317.823,0.85953,0.71304,1.09801,0.8664,0.71302,0.83792,0.61514,0.82495,0.72876,1.12241,0.00082784,0.00082784,0.00082784
298,318.848,0.82039,0.66275,1.05828,0.86684,0.74834,0.86086,0.62072,0.8515,0.73338,1.16001,0.00082388,0.00082388,0.00082388
299,319.886,0.80115,0.67328,1.07549,0.8498,0.76189,0.87195,0.63525,0.84392,0.70779,1.13806,0.00081992,0.00081992,0.00081992
300,320.925,0.84988,0.71477,1.08983,0.80768,0.81678,0.86991,0.6336,0.8256,0.73204,1.13555,0.00081596,0.00081596,0.00081596
301,321.934,0.7871,0.65142,1.05946,0.79772,0.81831,0.86623,0.63258,0.82913,0.74636,1.13633,0.000812,0.000812,0.000812
302,322.987,0.82479,0.70067,1.08087,0.84818,0.76463,0.86353,0.62489,0.88446,0.73741,1.13705,0.00080804,0.00080804,0.00080804
303,324.19,0.81322,0.69505,1.05697,0.82145,0.78366,0.86684,0.63106,0.85451,0.72695,1.13989,0.00080408,0.00080408,0.00080408
304,325.224,0.81003,0.69079,1.07707,0.85456,0.75229,0.86151,0.62811,0.84659,0.71564,1.14442,0.00080012,0.00080012,0.00080012
305,326.212,0.81976,0.64444,1.07013,0.83053,0.79029,0.86012,0.61584,0.86136,0.72524,1.13484,0.00079616,0.00079616,0.00079616
306,327.244,0.83923,0.69401,1.0711,0.84011,0.75497,0.86083,0.61362,0.84751,0.73107,1.11329,0.0007922,0.0007922,0.0007922
307,328.266,0.80932,0.68666,1.05293,0.84423,0.77925,0.86848,0.61447,0.83623,0.70586,1.10986,0.00078824,0.00078824,0.00078824
308,329.287,0.7841,0.67212,1.05786,0.87563,0.746,0.86001,0.60786,0.85183,0.70516,1.11646,0.00078428,0.00078428,0.00078428
309,330.308,0.75245,0.65798,1.03542,0.83049,0.75705,0.84651,0.60528,0.82865,0.71044,1.10822,0.00078032,0.00078032,0.00078032
310,331.346,0.73166,0.59177,1.00365,0.83031,0.75612,0.8433,0.6076,0.8158,0.72879,1.10815,0.00077636,0.00077636,0.00077636
311,332.367,0.78241,0.63623,1.04736,0.85044,0.74059,0.842,0.60648,0.83041,0.70644,1.12264,0.0007724,0.0007724,0.0007724
312,333.395,0.74616,0.61408,1.04137,0.84081,0.7462,0.83954,0.60337,0.87969,0.74774,1.15527,0.00076844,0.00076844,0.00076844
313,334.395,0.86833,0.69714,1.10477,0.84596,0.76374,0.84515,0.60909,0.86166,0.71761,1.14234,0.00076448,0.00076448,0.00076448
314,335.43,0.78139,0.68649,1.0646,0.84954,0.77279,0.86231,0.61948,0.8409,0.70593,1.12169,0.00076052,0.00076052,0.00076052
315,336.464,0.79832,0.68531,1.05557,0.85162,0.77288,0.86389,0.61375,0.86035,0.72339,1.12906,0.00075656,0.00075656,0.00075656
316,337.496,0.73451,0.61995,1.02957,0.83587,0.77483,0.85567,0.62005,0.87158,0.72836,1.13611,0.0007526,0.0007526,0.0007526
317,338.512,0.78632,0.67998,1.0612,0.84287,0.76967,0.86504,0.62944,0.82991,0.73179,1.11558,0.00074864,0.00074864,0.00074864
318,339.541,0.75578,0.61963,1.04659,0.86427,0.77483,0.86753,0.62425,0.82765,0.72489,1.11865,0.00074468,0.00074468,0.00074468
319,340.576,0.74167,0.62145,1.03606,0.86933,0.766,0.86608,0.6172,0.84229,0.73284,1.11964,0.00074072,0.00074072,0.00074072
320,341.749,0.83147,0.69037,1.08762,0.81402,0.81161,0.86693,0.62332,0.83571,0.74207,1.11188,0.00073676,0.00073676,0.00073676
321,342.754,0.79325,0.67826,1.0684,0.81813,0.79444,0.86557,0.61847,0.86019,0.74159,1.12356,0.0007328,0.0007328,0.0007328
322,343.812,0.80245,0.67433,1.06681,0.84299,0.78226,0.86351,0.61776,0.87023,0.74387,1.13063,0.00072884,0.00072884,0.00072884
323,344.855,0.77917,0.62074,1.04651,0.81342,0.77952,0.85351,0.60682,0.84765,0.75347,1.12762,0.00072488,0.00072488,0.00072488
324,345.889,0.84696,0.6846,1.08054,0.78401,0.79326,0.84421,0.60156,0.82023,0.79247,1.12434,0.00072092,0.00072092,0.00072092
325,346.908,0.80908,0.66068,1.06479,0.77717,0.766,0.83814,0.60508,0.82748,0.82179,1.12178,0.00071696,0.00071696,0.00071696
326,347.941,0.82396,0.67237,1.05649,0.78262,0.78366,0.85049,0.62216,0.82838,0.7766,1.10787,0.000713,0.000713,0.000713
327,348.986,0.82857,0.6961,1.0831,0.83635,0.76159,0.86354,0.6395,0.81659,0.73104,1.09628,0.00070904,0.00070904,0.00070904
328,350.041,0.75875,0.63023,1.0323,0.80826,0.79099,0.86054,0.63632,0.8216,0.73876,1.10767,0.00070508,0.00070508,0.00070508
329,351.067,0.84875,0.71716,1.11001,0.82242,0.79249,0.86303,0.6287,0.83578,0.74071,1.10781,0.00070112,0.00070112,0.00070112
330,352.096,0.79199,0.65972,1.04837,0.83266,0.76892,0.8553,0.61387,0.86896,0.76395,1.13318,0.00069716,0.00069716,0.00069716
331,353.145,0.79107,0.66149,1.06183,0.84144,0.766,0.8616,0.61317,0.84428,0.74886,1.11993,0.0006932,0.0006932,0.0006932
332,354.176,0.76004,0.66042,1.0485,0.81227,0.80232,0.85987,0.60745,0.86356,0.73479,1.13238,0.00068924,0.00068924,0.00068924
333,355.208,0.77509,0.64116,1.03509,0.83823,0.76638,0.85439,0.60002,0.89295,0.76629,1.14221,0.00068528,0.00068528,0.00068528
334,356.249,0.78484,0.67829,1.06053,0.85282,0.72627,0.83657,0.59693,0.88557,0.79191,1.15658,0.00068132,0.00068132,0.00068132
335,357.287,0.73753,0.62169,1.03869,0.80947,0.73154,0.83478,0.60057,0.84788,0.79871,1.12934,0.00067736,0.00067736,0.00067736
336,358.329,0.73698,0.62303,1.03566,0.84931,0.74654,0.86912,0.62575,0.84147,0.75356,1.12511,0.0006734,0.0006734,0.0006734
337,359.344,0.80459,0.67902,1.0624,0.83842,0.79249,0.883,0.62981,0.86319,0.75498,1.13406,0.00066944,0.00066944,0.00066944
338,360.55,0.78741,0.65153,1.06873,0.85185,0.78366,0.87735,0.62819,0.8646,0.76601,1.11801,0.00066548,0.00066548,0.00066548
339,361.596,0.82653,0.66823,1.06453,0.83435,0.77704,0.85783,0.62155,0.84419,0.75626,1.11419,0.00066152,0.00066152,0.00066152
340,362.637,0.83187,0.69855,1.08968,0.8491,0.75497,0.85881,0.6264,0.81589,0.75136,1.0956,0.00065756,0.00065756,0.00065756
341,363.662,0.80773,0.64354,1.04299,0.81162,0.79893,0.86315,0.62632,0.80421,0.74775,1.09107,0.0006536,0.0006536,0.0006536
342,364.738,0.81129,0.65832,1.06997,0.81412,0.78587,0.86521,0.62774,0.79338,0.72785,1.09411,0.00064964,0.00064964,0.00064964
343,365.785,0.79307,0.67648,1.05287,0.84205,0.74614,0.85836,0.62003,0.83008,0.74331,1.12207,0.00064568,0.00064568,0.00064568
