epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,147.9,1.34402,1.15237,0.00765,0.76546,0.67002,0.75344,0.47767,1.12811,1.11801,0.01274,0.0017624,0.0017624,0.0017624
62,150.132,1.37721,1.27209,0.00835,0.75788,0.63797,0.72464,0.47325,1.04046,1.02808,0.01155,0.00175844,0.00175844,0.00175844
63,152.374,1.32097,1.21766,0.00802,0.80523,0.65784,0.75387,0.48709,1.05896,0.96458,0.01176,0.00175448,0.00175448,0.00175448
64,154.768,1.38961,1.26735,0.00845,0.77378,0.65691,0.74616,0.48024,1.06893,0.9786,0.01159,0.00175052,0.00175052,0.00175052
65,156.94,1.38199,1.23213,0.00865,0.78117,0.70861,0.77822,0.52726,1.01043,0.91684,0.01122,0.00174656,0.00174656,0.00174656
66,159.218,1.38925,1.25058,0.00861,0.79816,0.65121,0.75517,0.49568,1.04427,1.10401,0.01189,0.0017426,0.0017426,0.0017426
67,161.438,1.39198,1.19567,0.00796,0.79254,0.67465,0.79197,0.52939,1.02205,1.03907,0.01136,0.00173864,0.00173864,0.00173864
68,163.751,1.38903,1.13742,0.00782,0.81773,0.70199,0.80623,0.53792,0.99601,0.87466,0.01061,0.00173468,0.00173468,0.00173468
69,165.966,1.3022,1.09581,0.00832,0.75222,0.72377,0.78982,0.52758,1.00476,0.96818,0.01091,0.00173072,0.00173072,0.00173072
70,168.191,1.38723,1.13945,0.00803,0.7695,0.71523,0.79815,0.5329,0.98764,0.93384,0.01093,0.00172676,0.00172676,0.00172676
71,170.576,1.32425,1.10905,0.00834,0.79698,0.69536,0.79332,0.53629,0.92861,0.86175,0.00973,0.0017228,0.0017228,0.0017228
72,172.844,1.34676,1.0939,0.00736,0.76729,0.70602,0.79125,0.52091,1.0495,0.91706,0.01174,0.00171884,0.00171884,0.00171884
73,175.023,1.37206,1.11359,0.00787,0.78087,0.67991,0.77092,0.49784,1.07302,0.96949,0.01172,0.00171488,0.00171488,0.00171488
