epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,117.935,1.2177,1.03005,1.26329,0.72722,0.7947,0.82214,0.5473,0.9909,0.93682,1.16709,0.00167132,0.00167132,0.00167132
85,119.301,1.21119,0.9925,1.23679,0.76677,0.76927,0.83477,0.5471,1.01845,0.94868,1.19574,0.00166736,0.00166736,0.00166736
86,120.65,1.30331,1.03803,1.28817,0.76929,0.72848,0.81366,0.54516,0.99017,0.94355,1.18712,0.0016634,0.0016634,0.0016634
87,121.984,1.21082,0.99879,1.26545,0.80751,0.71302,0.82095,0.53979,1.03562,1.29168,1.21136,0.00165944,0.00165944,0.00165944
88,123.334,1.21187,0.95832,1.21848,0.79015,0.69095,0.78345,0.51595,1.02842,1.01003,1.24312,0.00165548,0.00165548,0.00165548
89,124.641,1.26444,1.00536,1.25027,0.79291,0.7351,0.81096,0.52046,1.0781,0.95643,1.22643,0.00165152,0.00165152,0.00165152
90,125.997,1.2645,1.03941,1.26524,0.77041,0.7638,0.83686,0.5541,0.96498,0.91422,1.19157,0.00164756,0.00164756,0.00164756
91,127.376,1.15606,0.98174,1.22026,0.83261,0.74666,0.84515,0.58018,0.94792,0.88405,1.14804,0.0016436,0.0016436,0.0016436
92,128.785,1.22404,0.94268,1.20324,0.78925,0.76159,0.84129,0.55212,1.00973,0.98987,1.1999,0.00163964,0.00163964,0.00163964
93,130.122,1.23549,0.98865,1.26495,0.82914,0.76057,0.84493,0.5714,0.95788,0.86976,1.16345,0.00163568,0.00163568,0.00163568
94,131.495,1.2001,0.94417,1.21277,0.78257,0.77069,0.83363,0.55769,0.97951,0.98844,1.19767,0.00163172,0.00163172,0.00163172
95,132.846,1.2494,1.07474,1.26513,0.74572,0.70564,0.7969,0.52553,1.03224,0.93336,1.21824,0.00162776,0.00162776,0.00162776
96,134.212,1.1962,1.00074,1.22644,0.78403,0.70419,0.80045,0.53972,1.02838,1.03673,1.2498,0.0016238,0.0016238,0.0016238
97,135.561,1.18678,0.92675,1.19946,0.74588,0.7351,0.80557,0.54232,1.02452,1.00352,1.25354,0.00161984,0.00161984,0.00161984
98,137.085,1.16243,0.90006,1.19065,0.7652,0.75539,0.83063,0.55446,0.98917,0.90806,1.18877,0.00161588,0.00161588,0.00161588
99,138.437,1.21022,0.98008,1.23588,0.75015,0.77547,0.82103,0.55324,0.97171,0.89045,1.15503,0.00161192,0.00161192,0.00161192
100,139.769,1.21921,0.94924,1.22731,0.83563,0.71523,0.82411,0.54015,1.03334,1.00298,1.22018,0.00160796,0.00160796,0.00160796
101,141.102,1.15395,0.91522,1.18299,0.80556,0.7351,0.83698,0.57106,0.9669,0.86877,1.20398,0.001604,0.001604,0.001604
102,142.462,1.19314,0.95058,1.22763,0.80783,0.77704,0.85761,0.58076,0.97958,0.86553,1.20842,0.00160004,0.00160004,0.00160004
103,143.837,1.20216,0.9705,1.22123,0.78541,0.75497,0.82074,0.55672,0.97047,0.93685,1.17511,0.00159608,0.00159608,0.00159608
104,145.198,1.20496,0.94555,1.21679,0.76581,0.75717,0.81959,0.56082,0.96537,0.90094,1.17787,0.00159212,0.00159212,0.00159212
105,146.527,1.2568,1.00486,1.24741,0.79994,0.73289,0.82518,0.55188,0.96099,0.91133,1.16896,0.00158816,0.00158816,0.00158816
106,147.872,1.19159,0.98184,1.24069,0.80342,0.76821,0.84262,0.57269,0.98886,0.85413,1.20038,0.0015842,0.0015842,0.0015842
107,149.219,1.22493,0.93737,1.23145,0.76974,0.76008,0.81846,0.56241,1.01473,0.86913,1.20364,0.00158024,0.00158024,0.00158024
108,150.558,1.16295,0.91817,1.20113,0.7976,0.76552,0.84235,0.57092,1.01445,0.87201,1.19579,0.00157628,0.00157628,0.00157628
109,151.878,1.2325,0.93489,1.23223,0.82056,0.74393,0.8486,0.56526,0.99534,0.89822,1.19432,0.00157232,0.00157232,0.00157232
110,153.222,1.17951,0.95775,1.22007,0.77052,0.78587,0.83797,0.5628,0.97974,0.87172,1.17967,0.00156836,0.00156836,0.00156836
111,154.567,1.21393,0.93402,1.20216,0.84936,0.68456,0.82366,0.57193,0.95778,0.88313,1.16679,0.0015644,0.0015644,0.0015644
112,155.905,1.18654,0.97068,1.22191,0.76029,0.75938,0.81657,0.55591,0.94462,0.92216,1.18234,0.00156044,0.00156044,0.00156044
113,157.201,1.19908,0.94873,1.20746,0.84352,0.69978,0.81492,0.55005,0.98004,0.97736,1.20354,0.00155648,0.00155648,0.00155648
114,158.535,1.16789,0.91996,1.2325,0.80815,0.71302,0.8103,0.54479,0.9359,0.91439,1.20547,0.00155252,0.00155252,0.00155252
115,159.863,1.20362,0.95174,1.2531,0.8107,0.70199,0.82364,0.55462,0.9467,0.88006,1.19175,0.00154856,0.00154856,0.00154856
116,161.215,1.13781,0.92037,1.18456,0.84683,0.66446,0.81659,0.56365,0.93166,0.88934,1.16869,0.0015446,0.0015446,0.0015446
