epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,258.494,1.22123,1.26782,0.00914,0.73614,0.66887,0.76167,0.4751,1.1949,1.05726,0.01455,0.00159608,0.00159608,0.00159608
104,260.957,1.17734,1.38292,0.00943,0.71527,0.63135,0.70701,0.44048,1.13514,1.11663,0.01334,0.00159212,0.00159212,0.00159212
105,263.485,1.27755,1.2674,0.00893,0.7037,0.7235,0.77363,0.48671,1.17263,0.98768,0.01422,0.00158816,0.00158816,0.00158816
106,265.903,1.19557,1.22237,0.00834,0.7785,0.68212,0.79054,0.5083,1.11883,0.99374,0.01336,0.0015842,0.0015842,0.0015842
107,268.334,1.21716,1.29293,0.0087,0.74178,0.60044,0.7313,0.48112,1.07385,1.0242,0.01269,0.00158024,0.00158024,0.00158024
108,270.75,1.2497,1.34234,0.00839,0.70057,0.72406,0.75963,0.49317,1.03261,0.97012,0.01239,0.00157628,0.00157628,0.00157628
109,273.1,1.25068,1.33506,0.00929,0.78309,0.6755,0.76007,0.49412,1.04029,0.99625,0.01177,0.00157232,0.00157232,0.00157232
110,275.516,1.14915,1.2004,0.00859,0.7368,0.70199,0.76843,0.49325,1.11796,0.97156,0.01336,0.00156836,0.00156836,0.00156836
111,277.96,1.23744,1.22861,0.00906,0.85016,0.66887,0.79319,0.51566,1.0839,0.98249,0.0125,0.0015644,0.0015644,0.0015644
112,280.376,1.28307,1.30056,0.00827,0.81423,0.68433,0.80151,0.53009,1.06675,0.97091,0.01249,0.00156044,0.00156044,0.00156044
113,282.998,1.16709,1.15419,0.00884,0.7871,0.67991,0.79506,0.5054,1.11879,0.94032,0.01264,0.00155648,0.00155648,0.00155648
114,285.443,1.22911,1.16741,0.00879,0.8164,0.71523,0.82584,0.5349,1.09337,0.89433,0.01232,0.00155252,0.00155252,0.00155252
115,287.869,1.12648,1.14307,0.00888,0.80766,0.73289,0.81832,0.54278,1.03742,0.84118,0.01186,0.00154856,0.00154856,0.00154856
116,290.341,1.17781,1.21197,0.00912,0.77433,0.69095,0.77825,0.48429,1.1589,1.09474,0.01365,0.0015446,0.0015446,0.0015446
117,292.736,1.12182,1.14461,0.00892,0.74094,0.70082,0.77591,0.50247,1.05187,0.98611,0.01177,0.00154064,0.00154064,0.00154064
118,295.177,1.19672,1.12186,0.00812,0.76956,0.73951,0.79964,0.51051,1.09506,1.08423,0.01227,0.00153668,0.00153668,0.00153668
119,297.579,1.22599,1.15728,0.00884,0.77134,0.72848,0.80705,0.51697,1.14501,0.91306,0.01313,0.00153272,0.00153272,0.00153272
120,300.187,1.22142,1.25304,0.00898,0.72141,0.7351,0.77439,0.51455,0.97203,0.99649,0.01114,0.00152876,0.00152876,0.00152876
121,302.551,1.20751,1.17276,0.00971,0.78811,0.67329,0.7786,0.51846,1.00828,0.93789,0.01143,0.0015248,0.0015248,0.0015248
122,304.92,1.14074,1.33471,0.00941,0.75357,0.68212,0.76502,0.51307,0.99077,0.98448,0.0107,0.00152084,0.00152084,0.00152084
123,307.295,1.17942,1.28039,0.00794,0.74733,0.7064,0.79962,0.52045,1.06794,0.92205,0.01268,0.00151688,0.00151688,0.00151688
