epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
142,211.356,1.06464,0.94264,1.23256,0.78714,0.69757,0.77856,0.51376,1.01917,0.946,1.22612,0.00144164,0.00144164,0.00144164
143,212.885,1.00393,0.98241,1.2016,0.79458,0.71727,0.80838,0.54173,1.02172,0.86881,1.23462,0.00143768,0.00143768,0.00143768
144,214.563,1.11896,1.03589,1.27365,0.8157,0.74834,0.83812,0.57051,1.00315,0.8818,1.22475,0.00143372,0.00143372,0.00143372
145,216.073,1.01552,0.94168,1.19874,0.77127,0.75925,0.8188,0.56202,0.96651,0.89173,1.20826,0.00142976,0.00142976,0.00142976
146,217.589,1.0606,0.99414,1.24084,0.80996,0.73388,0.80616,0.54653,0.98662,0.88679,1.22126,0.0014258,0.0014258,0.0014258
147,219.07,0.98868,0.98012,1.21398,0.75055,0.77045,0.81651,0.55444,0.94401,0.89216,1.20768,0.00142184,0.00142184,0.00142184
148,220.511,1.01071,0.9567,1.22203,0.80066,0.75367,0.8388,0.58101,0.93988,0.90979,1.19471,0.00141788,0.00141788,0.00141788
149,222.012,0.99141,0.94739,1.18282,0.80746,0.77263,0.82603,0.56635,0.93483,0.89066,1.19334,0.00141392,0.00141392,0.00141392
150,223.45,0.99088,0.94076,1.19518,0.8279,0.73951,0.82644,0.5699,0.9049,0.88447,1.19822,0.00140996,0.00140996,0.00140996
151,224.905,1.0072,0.97115,1.20442,0.81375,0.71373,0.81879,0.55623,0.94883,0.90171,1.20149,0.001406,0.001406,0.001406
152,226.351,1.06527,0.99005,1.22849,0.7685,0.77704,0.84122,0.56233,1.00554,0.89429,1.23113,0.00140204,0.00140204,0.00140204
153,227.768,0.98613,0.90922,1.15189,0.81413,0.73731,0.82464,0.56436,0.95856,0.86815,1.22396,0.00139808,0.00139808,0.00139808
154,229.178,0.88859,0.99377,1.10731,0.80324,0.78587,0.83385,0.57579,1.00239,0.8543,1.2316,0.00139412,0.00139412,0.00139412
155,230.604,1.02905,0.95201,1.21436,0.82518,0.76067,0.83637,0.57977,1.00647,0.8536,1.2307,0.00139016,0.00139016,0.00139016
156,232.055,1.02028,0.9701,1.1975,0.8227,0.75798,0.83637,0.58622,0.96754,0.83632,1.207,0.0013862,0.0013862,0.0013862
157,233.516,0.98063,0.96264,1.18682,0.80449,0.76821,0.83469,0.58733,0.9809,0.8897,1.20163,0.00138224,0.00138224,0.00138224
158,234.967,0.98448,0.94108,1.19141,0.76965,0.72406,0.79829,0.55392,0.97921,0.92757,1.21256,0.00137828,0.00137828,0.00137828
159,236.379,1.02215,0.98408,1.2148,0.76586,0.77261,0.829,0.58514,0.93017,0.86043,1.16478,0.00137432,0.00137432,0.00137432
160,237.788,0.96398,0.9399,1.17084,0.81181,0.76184,0.83984,0.59408,0.9351,0.87029,1.17495,0.00137036,0.00137036,0.00137036
161,239.231,1.00782,1.0159,1.21965,0.82051,0.7351,0.82943,0.579,0.94717,0.89757,1.18404,0.0013664,0.0013664,0.0013664
162,241.036,1.01325,0.99713,1.20606,0.79062,0.76685,0.81786,0.5664,0.9247,0.89531,1.20742,0.00136244,0.00136244,0.00136244
