epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
148,281.874,1.01655,0.94411,0.00723,0.78955,0.68653,0.79696,0.55553,0.94337,0.79837,0.01064,0.00141788,0.00141788,0.00141788
149,283.706,1.11976,1.0083,0.00776,0.78285,0.73289,0.80501,0.55697,0.94603,0.75688,0.01071,0.00141392,0.00141392,0.00141392
150,285.396,0.99951,0.89314,0.0078,0.77433,0.71959,0.78126,0.5352,0.98204,0.78266,0.01076,0.00140996,0.00140996,0.00140996
151,287.128,1.1034,0.9521,0.00738,0.80834,0.68874,0.79982,0.53213,1.04538,0.84806,0.0124,0.001406,0.001406,0.001406
152,288.826,1.04748,0.95688,0.00748,0.78566,0.74614,0.81445,0.55233,1.07846,0.88276,0.01296,0.00140204,0.00140204,0.00140204
153,290.51,1.0557,0.94628,0.00793,0.7343,0.79691,0.81215,0.55395,1.06211,0.8312,0.01262,0.00139808,0.00139808,0.00139808
154,292.215,1.13362,1.01399,0.00787,0.72294,0.78587,0.78126,0.53692,0.96412,0.91273,0.0106,0.00139412,0.00139412,0.00139412
155,293.903,1.13671,1.0736,0.0082,0.73174,0.74064,0.76924,0.52425,0.9711,0.93547,0.01079,0.00139016,0.00139016,0.00139016
156,295.78,1.01244,0.9415,0.00729,0.77127,0.7351,0.79872,0.55663,0.90456,0.90683,0.00983,0.0013862,0.0013862,0.0013862
157,297.429,1.08176,1.08585,0.00798,0.76394,0.73731,0.80218,0.56189,0.93118,0.92523,0.01056,0.00138224,0.00138224,0.00138224
158,299.138,1.07644,0.99901,0.00757,0.73053,0.76602,0.80634,0.55327,0.97584,0.92522,0.01084,0.00137828,0.00137828,0.00137828
159,300.852,1.14224,1.097,0.00865,0.73963,0.7713,0.82051,0.56783,0.97153,0.83488,0.01045,0.00137432,0.00137432,0.00137432
160,302.605,1.11107,1.03842,0.0082,0.81598,0.67539,0.77491,0.53455,1.01856,0.89487,0.01175,0.00137036,0.00137036,0.00137036
161,304.272,1.12375,0.98272,0.00725,0.76056,0.73627,0.79468,0.5551,0.95736,0.82756,0.01044,0.0013664,0.0013664,0.0013664
162,306.158,1.07659,0.96831,0.00734,0.78258,0.69128,0.77476,0.5232,1.00828,0.89675,0.01085,0.00136244,0.00136244,0.00136244
163,307.865,1.08857,1.0112,0.0072,0.76654,0.65234,0.73856,0.51002,0.97154,0.92426,0.01062,0.00135848,0.00135848,0.00135848
